task_id,cash_offer_key,variant_id,store_id,seller_id,source_url,url_type,status,review_status,title_as_seen,notes,active,evidence_verified_at,created_at,updated_at
INSTTASK-AFF0AE4969A9,VAR-777486F582B6FA|EG-013|STORE,VAR-777486F582B6FA,EG-013,,https://btech.com/en/p/oppo-reno11-f-256gb-8gb-5g-dual-sim-palm-green,رابط منتج مباشر,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | Exact store product configuration; no GTIN was exposed.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-9F9295D8E0A3,VAR-FD7DBC310ADD7B|EG-013|STORE,VAR-FD7DBC310ADD7B,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/oppo,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Oppo Reno 13, 256 GB, 12 GB, 5G, Dual-SIM - Blue",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-15ED222FD3B6,VAR-5E3ECF3884C512|EG-013|STORE,VAR-5E3ECF3884C512,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/oppo,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Oppo Reno 15, 512 GB, 12 GB, 5G, Dual-SIM - Twilight Blue",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-10A26D389E99,VAR-277D16E2BC41B0|EG-013|STORE,VAR-277D16E2BC41B0,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/oppo,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Oppo Reno 15 F, 256 GB, 12 GB, 5G, Dual-SIM - Aurora Blue",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-31905F74CA2D,VAR-C999765042C06F|EG-013|STORE,VAR-C999765042C06F,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/oppo,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Oppo Reno 15 F, 256 GB, 8 GB, 5G, Dual-SIM - Aurora Blue",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-A8AF9309AFCF,VAR-56D475626DA2D1|EG-013|STORE,VAR-56D475626DA2D1,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/oppo,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Oppo Reno 15F, 256 GB, 8 GB, 5G, Dual-SIM - Aurora Blue",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-E3FFB573E906,VAR-61A10674B91FCA|EG-013|STORE,VAR-61A10674B91FCA,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/realme,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Realme 15T, 256 GB, 12 GB, 4G, Dual-SIM - Suit Titanium",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-92DDA902CCA7,VAR-F5D60FC3B37841|EG-013|STORE,VAR-F5D60FC3B37841,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/realme,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Realme 15T, 256 GB, 8 GB, 4G, Dual-SIM - Flowing Silver",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-6FB40D2FB333,VAR-AE975E0FC692CD|EG-013|STORE,VAR-AE975E0FC692CD,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/realme,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Realme 16, 256 GB, 8 GB, 5G, Dual-SIM - Air Black",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-15B541C23ACB,VAR-2B9FEF17EE947E|EG-013|STORE,VAR-2B9FEF17EE947E,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/realme,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Realme 16, 256 GB, 8 GB, 5G, Dual-SIM - Air White",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-0051FBF2E9C9,VAR-EA6AA790810C8F|EG-013|STORE,VAR-EA6AA790810C8F,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/realme,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Realme 16 Pro, 256 GB, 12 GB, 5G, Dual-SIM - Master Gold",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-D674EAB3EAEB,VAR-C67C8CBC8AA88B|EG-013|STORE,VAR-C67C8CBC8AA88B,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/realme,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Realme 16 Pro, 256 GB, 12 GB, 5G, Dual-SIM - Pebble Grey",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-E2CA863A3E4B,VAR-0DEB5D7EAADA5F|EG-013|STORE,VAR-0DEB5D7EAADA5F,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/realme,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Realme C71, 256 GB, 4 GB, 4G, Dual-SIM - Forest Owl",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-5C9BD265E22A,VAR-90411D6D48C869|EG-013|STORE,VAR-90411D6D48C869,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/realme,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Realme C71, 256 GB, 4 GB, 4G, Dual-SIM - White Swan",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-0BE1AF95FB7E,VAR-52D27074660926|EG-013|STORE,VAR-52D27074660926,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/realme,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Realme C71, 128 GB, 6 GB, 4G, Dual-SIM - Forest Owl",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-97EBCBC97AEF,VAR-C794D4066BCDDE|EG-013|STORE,VAR-C794D4066BCDDE,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/realme,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Realme C75, 256 GB, 8 GB, 4G LTE, Dual-SIM - Black",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-C893F40CE843,VAR-8ADE82952B5F52|EG-013|STORE,VAR-8ADE82952B5F52,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/realme,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Realme C75, 256 GB, 8 GB, 4G LTE, Dual-SIM - Gold",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-3141F27F34B0,VAR-9D86F1864A8A7B|EG-013|STORE,VAR-9D86F1864A8A7B,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/realme,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Realme C75x, 128 GB, 6 GB, 4G, Dual-SIM - Coral Pink",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-0602DFAB2E33,VAR-09874A1FF94255|EG-013|STORE,VAR-09874A1FF94255,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/realme,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Realme C75x, 128 GB, 6 GB, 4G, Dual-SIM - Oceanic Blue",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-56C94A2F7F8A,VAR-B9BE7D1A523064|EG-013|STORE,VAR-B9BE7D1A523064,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/realme,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Realme C85, 256 GB, 8 GB, 4G, Dual-SIM - Kingfisher Blue",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-2BBDFCBB6095,VAR-3FFB09A9C50AC9|EG-013|STORE,VAR-3FFB09A9C50AC9,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/realme,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Realme C85, 256 GB, 8 GB, 4G, Dual-SIM - Swan Black",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-78956C23EAEC,VAR-E7185DCB1EC226|EG-013|STORE,VAR-E7185DCB1EC226,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/realme,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Realme C85 Pro, 128 GB, 8 GB, 4G LTE, Dual-SIM - Parrot Purple",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-CFE9C187508D,VAR-5D912FCF512395|EG-013|STORE,VAR-5D912FCF512395,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/realme,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Realme Note 70, 128 GB, 4 GB - Golden Beach",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-93B3A94E5AB1,VAR-01AAE89B5C7F3D|EG-013|STORE,VAR-01AAE89B5C7F3D,EG-013,,https://btech.com/en/p/realme-14-pro-plus-256gb-12gb-ram-5g-dual-sim-pearl-white,رابط منتج مباشر,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | Exact store product configuration; no GTIN was exposed.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-5401E47C0797,VAR-8B7D7F9E557238|EG-013|STORE,VAR-8B7D7F9E557238,EG-013,,https://btech.com/en/p/bbc9a92e-269c-4ebe-8834-0658f6a7870c,رابط منتج مباشر,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | Exact store product configuration; no GTIN was exposed.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-149AB3B194DE,VAR-6CC2F4EFA13512|EG-013|STORE,VAR-6CC2F4EFA13512,EG-013,,https://btech.com/en/p/realme-c75x-256gb-8gb-4g-dual-sim-oceanic-blue,رابط منتج مباشر,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | Exact store product configuration; no GTIN was exposed.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-767DA484A39A,VAR-EE32977A5BB730|EG-013|STORE,VAR-EE32977A5BB730,EG-013,,https://btech.com/en/p/7de1f0f8-9d60-4ca1-a589-4af3d291472f,رابط منتج مباشر,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,,"الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | The store page confirms RAM/storage/model but the indexed evidence did not expose a color, so color is intentionally null.",True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-060A0D8F5C0C,VAR-D198C264AC497A|EG-013|STORE,VAR-D198C264AC497A,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung A07, 128 GB, 4 GB, 4G LTE, Dual-SIM - Black",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | تم دمج 2 أدلة لنفس المنتج والمتجر.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-C7A4C687E293,VAR-FF226F77907A42|EG-013|STORE,VAR-FF226F77907A42,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung A07, 128 GB, 4 GB, 4G LTE, Dual-SIM - Green",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-36DF539B78FC,VAR-CB598EFB5EC824|EG-013|STORE,VAR-CB598EFB5EC824,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung A07, 128 GB, 4 GB, 4G LTE, Dual-SIM - Light Violet",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | تم دمج 2 أدلة لنفس المنتج والمتجر.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-9E06D19018EE,VAR-46C53A4F584848|EG-013|STORE,VAR-46C53A4F584848,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung A07, 64 GB, 4 GB, 4G LTE, Dual-SIM - Black",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | تم دمج 2 أدلة لنفس المنتج والمتجر.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-41D514634D59,VAR-71621E55EC3486|EG-013|STORE,VAR-71621E55EC3486,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung A07, 64 GB, 4 GB, 4G LTE, Dual-SIM - Green",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | تم دمج 2 أدلة لنفس المنتج والمتجر.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-FA2091B35F09,VAR-2C11D3B178D6E2|EG-013|STORE,VAR-2C11D3B178D6E2,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung A07, 64 GB, 4 GB, 4G LTE, Dual-SIM - Light Violet",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | تم دمج 2 أدلة لنفس المنتج والمتجر.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-06686A4A710C,VAR-4793FEE9A3B873|EG-013|STORE,VAR-4793FEE9A3B873,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung A07, 128 GB, 6 GB, 4G LTE, Dual-SIM - Black",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | تم دمج 2 أدلة لنفس المنتج والمتجر.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-2FF96DD20A0D,VAR-7DD87D3B0CF8FB|EG-013|STORE,VAR-7DD87D3B0CF8FB,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung A07, 128 GB, 6 GB, 4G LTE, Dual-SIM - Green",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-E14852B86C22,VAR-C221087C13A4F5|EG-013|STORE,VAR-C221087C13A4F5,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung A07, 128 GB, 6 GB, 4G LTE, Dual-SIM - Light Violet",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | تم دمج 2 أدلة لنفس المنتج والمتجر.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-16BC1277AACB,VAR-66C29FF8099EC8|EG-013|STORE,VAR-66C29FF8099EC8,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung A07, 256 GB, 8 GB, 4G LTE, Dual-SIM - Black",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | تم دمج 2 أدلة لنفس المنتج والمتجر.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-6CD510A436A1,VAR-D8E60BB4273D0C|EG-013|STORE,VAR-D8E60BB4273D0C,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung Galaxy A16, 128 GB, 4 GB, 4G LTE, Dual-SIM - Black",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-4B13CA49B02E,VAR-D13C3F19A829C5|EG-013|STORE,VAR-D13C3F19A829C5,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung Galaxy A17, 128 GB, 4 GB, 4G LTE, Dual-SIM - Grey",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-1E1ABFC8AB55,VAR-8AA57D7F612435|EG-013|STORE,VAR-8AA57D7F612435,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung Galaxy A17, 128 GB, 6 GB, 4G LTE, Dual-SIM - Black",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | تم دمج 2 أدلة لنفس المنتج والمتجر.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-9D0DBEB22241,VAR-92DC140EE80DBC|EG-013|STORE,VAR-92DC140EE80DBC,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung Galaxy A17, 128 GB, 6 GB, 4G LTE, Dual-SIM - Grey",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-8ED70B76ABBC,VAR-ECFA12D4CC81AA|EG-013|STORE,VAR-ECFA12D4CC81AA,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung Galaxy A17, 128 GB, 6 GB, 4G LTE, Dual-SIM - Light Blue",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-069FE26997A8,VAR-AAB8D8AF34AC38|EG-013|STORE,VAR-AAB8D8AF34AC38,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung Galaxy A17, 256 GB, 8 GB, 4G LTE, Dual-SIM - Black",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | تم دمج 2 أدلة لنفس المنتج والمتجر.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-D8E4A48F1003,VAR-247334D8D596E5|EG-013|STORE,VAR-247334D8D596E5,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung Galaxy A17, 256 GB, 8 GB, 4G LTE, Dual-SIM - Grey",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | تم دمج 2 أدلة لنفس المنتج والمتجر.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-588C4C0F4CC7,VAR-11493B2717F922|EG-013|STORE,VAR-11493B2717F922,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung Galaxy A17, 256 GB, 8 GB, 4G LTE, Dual-SIM - Light Blue",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | تم دمج 2 أدلة لنفس المنتج والمتجر.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-7CCE86134CCA,VAR-2951D8CDE839A8|EG-013|STORE,VAR-2951D8CDE839A8,EG-013,,https://btech.com/en/c/mobiles-tablets/mobile-phones/b/samsung,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Samsung Galaxy A57, 256 GB, 12 GB, 5G, Dual-SIM - Gray",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-2F8F91D5E6AB,VAR-06CF77183C351B|EG-017|STORE,VAR-06CF77183C351B,EG-017,,https://www.samsung.com/eg/smartphones/galaxy-s26/buy,مصدر عام,بانتظار رصد التقسيط,تحتاج مراجعة,,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | Samsung Egypt's buying tool and FAQ confirm both memory configurations and the four Egypt-selectable colors. Processor is not filled because the page indicates regional chipset variation. The SM-S942 family model identifier is not stored as manufacturer_sku because it is not a complete sellable variant SKU.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-01930C41C834,VAR-8C855A3500E959|EG-017|STORE,VAR-8C855A3500E959,EG-017,,https://www.samsung.com/eg/smartphones/galaxy-s26/buy,مصدر عام,بانتظار رصد التقسيط,تحتاج مراجعة,,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | Samsung Egypt's buying tool and FAQ confirm both memory configurations and the four Egypt-selectable colors. Processor is not filled because the page indicates regional chipset variation. The SM-S942 family model identifier is not stored as manufacturer_sku because it is not a complete sellable variant SKU.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-6DD96A1D99F0,VAR-976DB584C8383E|EG-017|STORE,VAR-976DB584C8383E,EG-017,,https://www.samsung.com/eg/smartphones/galaxy-s26/buy,مصدر عام,بانتظار رصد التقسيط,تحتاج مراجعة,,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | Samsung Egypt's buying tool and FAQ confirm both memory configurations and the four Egypt-selectable colors. Processor is not filled because the page indicates regional chipset variation. The SM-S942 family model identifier is not stored as manufacturer_sku because it is not a complete sellable variant SKU.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
